timestamp,user_gid,action,status,failure_ratio,recent_download_count,label
2025-03-01 13:21:00,admin@hosp.com,DOWNLOAD,FAILURE,0.63,0,1
2025-01-31 23:10:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,14,1
2025-01-21 07:46:00,doctor@hosp.com,UPLOAD,SUCCESS,0.0,0,0
2025-01-02 14:43:00,nurse@hosp.com,LOGIN,FAILURE,0.05,0,0
2025-02-16 03:56:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,27,1
2025-01-16 11:21:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.43,0,1
2025-02-11 23:45:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,2,0
2025-02-03 13:33:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.3,0,1
2025-01-31 01:36:00,nurse@hosp.com,LOGIN,FAILURE,0.07,0,0
2025-02-03 21:02:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,2,0
2025-01-08 01:54:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,26,1
2025-02-11 07:57:00,admin@hosp.com,DOWNLOAD,FAILURE,0.5,0,1
2025-01-16 05:19:00,doctor@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-25 21:59:00,doctor@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-15 16:26:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-28 00:52:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,27,1
2025-01-04 04:08:00,admin@hosp.com,DOWNLOAD,FAILURE,0.08,1,0
2025-01-04 14:56:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.83,0,1
2025-02-23 14:18:00,doctor@hosp.com,UPLOAD,SUCCESS,0.0,0,0
2025-03-01 19:59:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.6,0,1
2025-02-13 14:54:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-05 15:46:00,doctor@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-21 20:52:00,admin@hosp.com,DOWNLOAD,FAILURE,0.78,0,1
2025-01-25 12:20:00,doctor@hosp.com,UPLOAD,SUCCESS,0.0,0,0
2025-01-28 07:16:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.63,0,1
2025-01-07 04:30:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.49,0,1
2025-02-07 15:16:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-08 03:34:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,27,1
2025-01-20 18:56:00,admin@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-10 12:10:00,admin@hosp.com,LOGOUT,FAILURE,0.07,0,0
2025-01-25 02:48:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,7,1
2025-03-01 05:58:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,0,0
2025-02-09 08:36:00,nurse@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-11 05:23:00,doctor@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-16 04:19:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,0,0
2025-01-26 02:35:00,nurse@hosp.com,LOGIN,FAILURE,0.14,0,0
2025-01-18 19:40:00,admin@hosp.com,DOWNLOAD,FAILURE,0.89,0,1
2025-01-15 23:50:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,9,1
2025-02-19 00:45:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.41,0,1
2025-01-27 06:02:00,admin@hosp.com,VIEW_KEYS,SUCCESS,0.0,0,0
2025-01-22 21:18:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.3,0,1
2025-01-18 23:17:00,admin@hosp.com,DOWNLOAD,FAILURE,0.73,0,1
2025-01-06 14:49:00,admin@hosp.com,UPLOAD,FAILURE,0.08,0,0
2025-01-28 01:04:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,6,1
2025-01-27 04:58:00,nurse@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-02-03 23:17:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.97,0,1
2025-01-22 22:15:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,23,1
2025-01-07 12:46:00,admin@hosp.com,UPLOAD,FAILURE,0.09,0,0
2025-01-03 04:31:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.48,0,1
2025-02-12 06:51:00,admin@hosp.com,DOWNLOAD,FAILURE,0.52,0,1
2025-02-02 23:31:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.49,0,1
2025-02-12 05:34:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.44,0,1
2025-02-20 09:55:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.31,0,1
2025-01-30 22:17:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,0,0
2025-02-24 02:45:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,29,1
2025-01-21 21:35:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.42,0,1
2025-02-07 17:05:00,admin@hosp.com,DOWNLOAD,FAILURE,0.81,0,1
2025-01-05 02:27:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,22,1
2025-02-16 16:36:00,admin@hosp.com,DOWNLOAD,FAILURE,0.56,0,1
2025-02-20 06:42:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,0,0
2025-01-02 13:55:00,doctor@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-02 07:10:00,nurse@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-28 01:56:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,1,0
2025-02-08 12:08:00,admin@hosp.com,LOGOUT,FAILURE,0.08,0,0
2025-01-06 02:43:00,doctor@hosp.com,UPLOAD,SUCCESS,0.0,0,0
2025-01-12 03:18:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,19,1
2025-02-26 03:03:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,19,1
2025-01-04 04:46:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.66,0,1
2025-03-01 00:51:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,6,1
2025-01-22 01:39:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,1,0
2025-02-14 20:53:00,admin@hosp.com,DOWNLOAD,FAILURE,0.55,0,1
2025-03-01 22:24:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,15,1
2025-02-09 02:19:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,14,1
2025-01-07 01:58:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,15,1
2025-01-17 04:34:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,0,0
2025-02-04 03:37:00,doctor@hosp.com,UPLOAD,SUCCESS,0.0,0,0
2025-02-16 08:59:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.68,0,1
2025-01-25 00:33:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,8,1
2025-01-21 22:47:00,admin@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-02-19 04:21:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.84,0,1
2025-02-24 13:55:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-28 13:13:00,admin@hosp.com,DOWNLOAD,FAILURE,0.49,0,1
2025-02-28 20:29:00,admin@hosp.com,VIEW_KEYS,SUCCESS,0.0,0,0
2025-02-25 23:19:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,2,0
2025-03-01 22:10:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,25,1
2025-02-11 23:57:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.55,0,1
2025-01-31 10:46:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.58,0,1
2025-01-23 09:31:00,admin@hosp.com,DOWNLOAD,FAILURE,0.56,0,1
2025-01-01 14:04:00,nurse@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-20 03:25:00,admin@hosp.com,DOWNLOAD,FAILURE,0.56,0,1
2025-02-12 18:04:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,3,0
2025-02-02 04:50:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,8,1
2025-02-02 14:46:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.42,0,1
2025-01-14 06:54:00,doctor@hosp.com,VIEW_KEYS,SUCCESS,0.0,0,0
2025-02-06 16:15:00,admin@hosp.com,DOWNLOAD,FAILURE,0.53,0,1
2025-02-11 19:35:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-01 03:15:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.57,0,1
2025-01-22 00:22:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,13,1
2025-01-01 12:34:00,admin@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-29 05:07:00,doctor@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-27 22:41:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,7,1
2025-01-15 15:22:00,nurse@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-11 05:51:00,admin@hosp.com,DOWNLOAD,FAILURE,0.6,0,1
2025-02-12 03:16:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,23,1
2025-01-02 04:08:00,doctor@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-07 02:10:00,nurse@hosp.com,UPLOAD,SUCCESS,0.0,0,0
2025-01-27 03:47:00,admin@hosp.com,DOWNLOAD,FAILURE,0.97,0,1
2025-02-19 10:31:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,3,0
2025-02-25 04:33:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,28,1
2025-01-06 02:27:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,21,1
2025-02-06 11:34:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.45,0,1
2025-02-27 02:14:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,28,1
2025-01-19 08:01:00,doctor@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-15 04:10:00,admin@hosp.com,DOWNLOAD,FAILURE,0.94,0,1
2025-02-14 19:45:00,doctor@hosp.com,UPLOAD,SUCCESS,0.0,0,0
2025-02-28 09:08:00,doctor@hosp.com,LOGIN,FAILURE,0.06,0,0
2025-02-05 09:03:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.57,0,1
2025-02-20 20:22:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.95,0,1
2025-02-10 09:31:00,admin@hosp.com,DOWNLOAD,FAILURE,0.91,0,1
2025-01-14 11:40:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.71,0,1
2025-01-13 05:36:00,doctor@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-31 04:14:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,14,1
2025-02-28 02:20:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,6,1
2025-02-18 06:19:00,doctor@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-05 12:45:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.62,0,1
2025-02-02 01:26:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,25,1
2025-01-06 20:43:00,nurse@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-12 07:02:00,doctor@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-02-01 19:00:00,admin@hosp.com,DOWNLOAD,FAILURE,0.73,0,1
2025-01-06 05:57:00,admin@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-10 00:08:00,doctor@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-06 11:37:00,doctor@hosp.com,VIEW_KEYS,SUCCESS,0.0,0,0
2025-02-07 01:51:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,20,1
2025-01-30 00:36:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,24,1
2025-02-28 12:39:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,2,0
2025-01-09 00:23:00,doctor@hosp.com,VIEW_KEYS,SUCCESS,0.0,0,0
2025-01-10 02:40:00,doctor@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-28 01:19:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,29,1
2025-01-27 22:24:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,29,1
2025-02-10 14:04:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.76,0,1
2025-02-27 22:47:00,doctor@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-27 03:23:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,17,1
2025-01-08 23:21:00,doctor@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-06 15:49:00,doctor@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-02-03 03:22:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,1,0
2025-02-09 23:21:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,12,1
2025-01-14 08:42:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.7,0,1
2025-02-27 15:35:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.31,0,1
2025-02-28 23:10:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.65,0,1
2025-02-25 23:25:00,admin@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-27 07:01:00,doctor@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-27 09:57:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.73,0,1
2025-01-03 23:11:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,14,1
2025-02-18 19:42:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,3,0
2025-01-19 23:21:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.76,0,1
2025-01-28 01:37:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,12,1
2025-02-14 04:21:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,26,1
2025-02-24 05:24:00,doctor@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-02-22 22:45:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,29,1
2025-02-27 20:53:00,admin@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-02-08 20:24:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.45,0,1
2025-02-16 14:21:00,admin@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-02-21 23:29:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,29,1
2025-02-23 23:00:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,1,0
2025-01-05 12:02:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.6,0,1
2025-01-26 12:42:00,admin@hosp.com,VIEW_KEYS,SUCCESS,0.0,0,0
2025-02-01 01:24:00,nurse@hosp.com,VIEW_KEYS,SUCCESS,0.0,0,0
2025-01-16 21:42:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,1,0
2025-01-20 09:16:00,nurse@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-02-27 04:45:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,2,0
2025-01-14 17:25:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.76,0,1
2025-02-07 17:51:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,2,0
2025-02-06 21:12:00,nurse@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-22 04:50:00,nurse@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-12 21:27:00,nurse@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-21 07:52:00,admin@hosp.com,UPLOAD,SUCCESS,0.0,0,0
2025-01-19 04:32:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-08 06:00:00,doctor@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-02-06 18:05:00,admin@hosp.com,UPLOAD,SUCCESS,0.0,0,0
2025-02-22 17:47:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.81,0,1
2025-01-18 01:52:00,admin@hosp.com,DOWNLOAD,FAILURE,0.67,0,1
2025-01-11 09:25:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,3,0
2025-01-03 01:14:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,27,1
2025-02-11 23:31:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,6,1
2025-02-12 01:00:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,21,1
2025-01-20 10:41:00,doctor@hosp.com,DOWNLOAD,FAILURE,1.0,0,1
2025-01-03 23:03:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,22,1
2025-02-04 18:15:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.62,0,1
2025-02-15 02:13:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,20,1
2025-02-14 22:56:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,21,1
2025-02-15 16:01:00,admin@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-06 04:18:00,doctor@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-12 22:25:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,6,1
2025-01-29 13:34:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,3,0
2025-02-13 02:40:00,nurse@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-02-25 18:11:00,doctor@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-17 11:14:00,admin@hosp.com,DOWNLOAD,FAILURE,0.52,0,1
2025-02-18 05:53:00,doctor@hosp.com,VIEW_KEYS,SUCCESS,0.0,0,0
2025-02-15 13:37:00,doctor@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-19 14:59:00,doctor@hosp.com,UPLOAD,SUCCESS,0.0,0,0
2025-03-01 13:34:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.51,0,1
2025-01-14 19:25:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-30 04:11:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,11,1
2025-01-29 01:56:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,29,1
2025-01-09 07:42:00,nurse@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-10 05:26:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,3,0
2025-02-27 04:02:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.49,0,1
2025-02-01 19:57:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.31,0,1
2025-02-15 05:48:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,3,0
2025-01-21 02:00:00,doctor@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-25 21:23:00,doctor@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-29 09:40:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.81,0,1
2025-01-12 02:40:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,23,1
2025-02-13 19:06:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.31,0,1
2025-02-08 03:24:00,admin@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-30 07:19:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.93,0,1
2025-02-08 15:27:00,doctor@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-03 02:12:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,28,1
2025-01-26 09:00:00,doctor@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-20 03:14:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.97,0,1
2025-01-22 23:53:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,11,1
2025-01-06 15:57:00,admin@hosp.com,UPLOAD,SUCCESS,0.0,0,0
2025-02-03 00:37:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,8,1
2025-02-05 11:17:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.41,0,1
2025-01-28 11:57:00,admin@hosp.com,VIEW_KEYS,SUCCESS,0.0,0,0
2025-01-17 08:06:00,nurse@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-20 15:47:00,doctor@hosp.com,VIEW_KEYS,SUCCESS,0.0,0,0
2025-02-07 13:41:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.76,0,1
2025-02-09 21:31:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.31,0,1
2025-02-26 23:45:00,doctor@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-02-25 15:46:00,admin@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-24 04:46:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,15,1
2025-01-21 01:03:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,22,1
2025-02-19 15:08:00,nurse@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-02-19 22:25:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.99,0,1
2025-02-26 01:06:00,admin@hosp.com,DOWNLOAD,FAILURE,0.56,0,1
2025-01-20 17:18:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-02 10:28:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-03-01 07:38:00,nurse@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-02 20:56:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,1,0
2025-01-23 00:20:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,3,0
2025-02-24 12:41:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.56,0,1
2025-02-19 22:38:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,26,1
2025-01-06 18:38:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.37,0,1
2025-02-10 04:58:00,admin@hosp.com,VIEW_KEYS,SUCCESS,0.0,0,0
2025-02-02 12:54:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.93,0,1
2025-01-12 00:58:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,24,1
2025-01-09 16:04:00,admin@hosp.com,DOWNLOAD,FAILURE,0.38,0,1
2025-02-09 22:48:00,admin@hosp.com,DOWNLOAD,FAILURE,0.57,0,1
2025-01-18 07:28:00,admin@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-02-20 23:54:00,nurse@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-03 10:02:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.92,0,1
2025-01-30 22:45:00,admin@hosp.com,DOWNLOAD,FAILURE,0.82,0,1
2025-01-04 07:21:00,nurse@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-22 18:09:00,admin@hosp.com,VIEW_KEYS,SUCCESS,0.0,0,0
2025-02-15 03:34:00,doctor@hosp.com,UPLOAD,FAILURE,0.11,0,0
2025-01-04 07:50:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.35,0,1
2025-01-06 01:31:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,8,1
2025-01-17 05:44:00,doctor@hosp.com,VIEW_KEYS,FAILURE,0.14,0,0
2025-01-31 15:06:00,nurse@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-25 03:47:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-03 23:31:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,19,1
2025-01-15 04:11:00,nurse@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-02-28 03:43:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,20,1
2025-02-23 23:58:00,admin@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-02-17 08:57:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,0,0
2025-02-18 00:13:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.76,0,1
2025-01-06 02:31:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,2,0
2025-01-31 03:36:00,admin@hosp.com,DOWNLOAD,FAILURE,0.49,0,1
2025-02-25 11:37:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-10 14:58:00,doctor@hosp.com,VIEW_KEYS,SUCCESS,0.0,0,0
2025-02-14 05:53:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.65,0,1
2025-02-08 00:39:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,16,1
2025-01-30 10:00:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-19 08:15:00,nurse@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-02-23 17:52:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.55,0,1
2025-01-02 01:07:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,7,1
2025-03-01 17:38:00,nurse@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-27 09:31:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,2,0
2025-01-13 12:19:00,admin@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-22 10:08:00,admin@hosp.com,LOGOUT,FAILURE,0.1,0,0
2025-02-08 22:17:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,19,1
2025-02-16 14:14:00,admin@hosp.com,DOWNLOAD,FAILURE,0.64,0,1
2025-01-29 07:01:00,nurse@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-02-19 17:21:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.58,0,1
2025-02-22 08:00:00,nurse@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-07 01:06:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,15,1
2025-02-16 22:57:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,15,1
2025-03-01 03:49:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,24,1
2025-02-10 23:21:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,14,1
2025-01-02 04:11:00,nurse@hosp.com,VIEW_KEYS,SUCCESS,0.0,0,0
2025-03-01 13:44:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.55,0,1
2025-02-25 04:35:00,admin@hosp.com,VIEW_KEYS,SUCCESS,0.0,0,0
2025-02-19 12:39:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.09,2,0
2025-02-13 02:19:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,10,1
2025-01-13 02:34:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,7,1
2025-01-23 03:23:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,19,1
2025-01-01 03:26:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,10,1
2025-01-23 12:29:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.92,0,1
2025-02-24 22:10:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,21,1
2025-01-31 18:08:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,1,0
2025-01-08 06:46:00,nurse@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-17 02:34:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,22,1
2025-02-26 15:33:00,nurse@hosp.com,VIEW_KEYS,SUCCESS,0.0,0,0
2025-02-04 05:33:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,1,0
2025-02-17 00:16:00,admin@hosp.com,LOGOUT,SUCCESS,0.0,0,0
